id,nombre,grupo,descripcion
3308387015,CÌ©sar Augusto GÌ?mez,otros,"TrabajÌ© en Congreso de la RepÌ¼blica
Ex-concejal de Pereira 2016-2019
Administrador Ambiental con postgrado en Gerencia de Proyectos."
2436024821,C.Democratico Mzales,otros,0
3313777485,ECSAHARAUI,Mediocomunicacion,Las noticias mÌÁs relevantes y la Ì¼ltima hora sobre el SÌÁhara Occidental y el mundo. IG: https://t.co/shaTy3aEK2
2437920138,Estudios Libertarios,otros,"PublicaciÌ?n acadÌ©mica bilingÌ?e que aborda los problemas de la sociedad contemporÌÁnea desde la rigurosidad intelectual del libertarismo.

e- ISSN:  2665-3346."
3320971030,Dann,otros,0
2438867210,centro la belleza,otros,0
3328795281,?Ü?Û??Û?Ò?Û ? ? ?Ò ?ÙÎ,Periodista,Periodismo Para Todos - Jorge Lanata #PPT en el 13 - Domingo a las 22:00hs - SI ADMIRAS A LANATA SEGUI LA CUENTA - #CuentaNoOficial - #PPTBox #Lanata #Politica
2440326373,adrianapiraquive,otros,"Mujer, ciudadana, madre de Ana Paula!"
3347781574,beethoven herrera,otros,0
2442797172,Alberto SÌÁnchez Galeano,otros,"Historiador @UnivalleCol. Estudiante MaestrÌ?a en PlanificaciÌ?n Urbana y Regional @CiderUniandes. Seguridad Ciudadana, Inteligencia, ReducciÌ?n de Violencia."
3351186574,Arcenio Sandoval B,otros,Invito a todos los ciudadanos de Yopal a votar para que la capital del Departamento de Casanare quede en muy buenas manos
2445462235,Juventudes CD Caldas,otros,"Jovenes defensores de la tesis del Dr. Alvaro Uribe Velez! 
MANO FIRME, CORAZON GRANDE. 
CUENTA OFICIAL.
DEPARTAMENTO DE CALDAS"
3363219466,SITP Radio,otros,Sitpradio@transmilenio.gov.co
2445588200,Ricardo BascuÌ±an R. ?Ùà¬?Ùà± ?Ù,otros,70 AÌ±os. Los suficientes para no dejarme engaÌ±ar. Libre para pensar. Anticomunista. Creyente de que las obligaciones son antes que los derechos.
3364598231,Williams LondoÌ±o,otros,Estratega comunicacional. Ing ElectrÌ?nica (Unillanos).
2448558948,Memes UIS,otros,"Cuenta de Memes UIS. ArrejÌ¼ntense tantico, sigan y gocen."
3366337367,RELIGIONESYCLIMA,otros,"Seminario-Taller EcoteolÌ?gico Ciudad, Religiones y Cambio ClimÌÁtico, 21 sept-15 en . @USBBOG. Diversidad de credos unidos en el cuidado de la casa comÌ¼n."
2453537065,Gente Eme,otros,0
3374091909,.,otros,.
2460235685,Carlos A LondoÌ±o,otros,0
3378838029,Christian Cantor,Politico,"Embajador de ?Ùà¨?Ùà± @IsraelMFA en Colombia ?Ùà¬?Ùà« @Israelincol, dedicado #jerusalem-ita, experto en #nonproliferation y pasionado por la ?ÙÔ¬‰Û?Ù?"
2464062830,Victor Hugo Vidal P,otros,0
3387623937,Donaciones CD,otros,"ComitÌ© de Donaciones y Junta de AdministraciÌ?n del @CeDemocratico - åÁÌ?nete a esta causa, el paÌ?s nos necesita, con tu apoyo seguiremos trabajando por Colombia!"
2464067893,FONDEJUSTICIA Y VERD ‰?Ğ•ü,otros,"FundaciÌ?n para el fomento de la Justicia, la Verdad y las GarantÌ?as Judiciales. #NoMÌÁsCulpablesFabricados ‰?Ğ•ü"
3390249015,mario quintero  tobo,otros,"quiero que me siga URIBE
Por ahora Ì¼nicamente me siguen los que tienen menos de 10 seguidores , los demÌÁs me bloquean"
2466649381,Millonario$‰ã¢,otros,Te invitamos a conocer los mayores lujos. åÀTe atreves? åÁSÌ?guenos!
3401649569,The English Major,otros,"It was love at first tweet, at last tweet, at ever and ever tweet."
2470352757,NicolÌÁs,otros,Investigador Criminal ?Ù¥µ•ü‰Û‰ªâ•ü ?ÙÓ? !! El unico modo de hacer un gran trabajo es amar lo que haces ‰Ï¬?ÙÕ»?ÙÈ
3406938525,thebradfordfile,otros,liberal hypocrisy is a disease
2474003153,Martha Ligia M.,otros,0
3413846681,olga Victoria Robled,otros,"Economista, Quindiana. Uribista hasta los tuÌ©tanos. MIS PRINCIPIOS Y VALORES NO SE NEGOCIAN"
2474471474,Nacho Lemus,otros,Corresponsal de @teleSURtv en Brasil | https://t.co/TGWRlWZcNL
3424278477,Santiago Kovadloff,otros,0
4153304415,Hacemos Memoria,otros,"#HacemosMemoria investiga, discute y propone un diÌÁlogo pÌ¼blico sobre el conflicto armado y sus memorias. Somos @UdeA."
3544845552,Pablo Catatumbo,Politico,Integrante del Consejo PolÌ?tico Nacional y Senador de la RepÌ¼blica por el partido COMUNES
4267043235,Karina Mariani,otros,"telegram: https://t.co/Z1rQ9SeCoz
https://t.co/KQi7pwmzkg
https://t.co/QRVkAxUFhj"
3621289273,Salvador Nasralla,otros,Presidente Electo de Honduras 2018-2022 en Alianza de OposiciÌ?n / Fundador del PAC/Universidad CatÌ?lica de Chile Ingeniero MAE Profesor Admon/ING UNAH 8 aÌ±os.
4281649281,?Ùà¬?Ùà«LA MATARIFE URIBESTIA?Ùâ,otros,"Amo a Dios sobre todas las cosas y a su pueblo santo Israel
Politicamente DIESTRA
Uribista?ÙÕø ?ÙÕİ?ÙÕª‰?•ü
Anti/comunista y PAISA hasta los tuÌ©tanos?Ù??"
3666317307,Seminario Gramsci,otros,"Seminario Internacional Gramsci -  XII EdiciÌ?n - 2 al 8 de mayo, 2017 - Universidad Nacional de Colombia"
4362242296,Ecoanarquismo En Pdf,otros,"Biblioteca ecoanarquista de @AnarquismoEnPdf 
#EcoAnarquismoEnPdf
#Anarquismoenpdf"
3753565222,Jorge Gallego,otros,"Assistant Professor of Economics @URosario | PhD @NYUpolitics | @EGAPTweets member | Political Economy, Development, Impact Evaluation"
4431164176,AsoAmigosJusticia,otros,"AsociaciÌ?n Amigos de la Justicia: Litigantes, estudiantes de derecho y funcionarios de la rama judicial. Denunciamos la corrupciÌ?n en la justicia en Colombia"
3824460207,OBJETIVISMO.INFO,otros,"1. MetafÌ?sica: Realidad objetiva
2. EpistemologÌ?a: RazÌ?n
3. Ìätica: InterÌ©s propio
4. PolÌ?tica: Capitalismo"
4495233135,EnriClaudia PeÌ±alosa,otros,"Soy lo que no tienen el Maestro y Mentor de Claudia LÌ?pez, ni ella: Conciencia. Destapo las mentiras de ambos. Independiente pero cercano al Progresismo."
3981225735,Students For Trump,otros,Student Movement Fueled By Freedom ?Ùà¼?Ùàü
4525377257,SintratelÌ©fonos ETB,otros,Cuenta oficial del Sindicato de Trabajadores de la Empresa de Telecomunicaciones de BogotÌÁ - SintratelÌ©fonos. #ETBNoSeVende #YoSoySintratelefonos
3988096450,O Brasil da MudanÌ¤a,otros,A histÌ?ria e os resultados das polÌ?ticas pÌ¼blicas de distribuiÌ¤Ì£o de renda e inclusÌ£o social que transformaram o Brasil. https://t.co/TIpKaAsniK
4719187769,Juan Angel,otros,"Actor. Productor. Trabaja en transformaciÌ?n social con cultura, desde su casa."
3995778614,Kambree,otros,Kambree Kawahine Koa ‰Ï¬ Native Texan ‰Ï¬ California refugee ‰Ï¬@a1policy Ambassador
2546276565,Liliana Escobar,otros,0
4020276615,Javier Milei,otros,Economista
2546780857,Plinio Apuleyo,Periodista,Escritor. Periodista. DiplomÌÁtico.
4041824789,RSBN ?Ùà¼?Ùàü,otros,"Right Side Broadcasting Network, Auburn AL. Telegram: @RSBNetwork  CEO @JoeSeales Telegram: https://t.co/wIDS7wCGIi"
2548274954,Diana Maria Espinosa Bula,otros,"Expresidente @IngenieriaSCI, CEO Ambiotec. Ing. Civil, Esp. Saneamiento Ambiental, Msc. Derecho Rec. Naturales."
4090034385,Godofredo CÌ?nico C,otros,"Abogado litigante. BastiÌ?n de la cultura ocidental catÌ?lica, extremo uribista, ordoÌ±ista, pata y puÌ±ero. Angel exterminador, patriarca, TFP, autodefendido."
2548854433,JUAN CARLOS ABREO,otros,0
4119914644,Michelle Bachelet,otros,@UNHumanRights Chief / Alta Comisionada de las ONU para los Derechos Humanos. Expresidenta de Chile. #StandUp4HumanRights
2549995414,Victor Mallarino,otros,"Director, productor, actor. Investigador documental en temÌÁtica ambiental. Todas las fotografÌ?as (salvo que se indique lo contrario) son mÌ?as."
2557445252,TelevisiÌ?n ETB,Mediocomunicacion,Bienvenidos al sitio oficial de la TelevisiÌ?n Digital Interactiva de ETB.åÀTienes inconvenientes con nuestros servicios? EscrÌ?benos en @ETBsoluciones
2480268229,Brandon Tatum,otros,"Brandon Tatum's Official Twitter page.

Founder/CEO of @tatumreport

Co-Founder of @blexit

Ex-Police Officer. 

Father. Man of God."
4278430372,Winston Friedman,otros,Liberal cada dÌ?a mÌÁs libertario
2480387448,Tremending,otros,El brazo armado de 'PÌ¼blico'.
4354586296,Humedal,otros,Ciudadanos de #BogotÌÁ que acompaÌ±amos la compensaciÌ?n del Humedal Nuevo Cortijo por la obra del PTAR Salitre. Inquietudes o comentarios: ptarsalitre@car.gov.co
2485417855,John Daniel Davidson,otros,"Political Editor @FDRLST, occasional contributor @ClaremontInst, @WSJ, @nypost, et al. Immigration & border policy for @TPPF."
4363420577,Juventud CrÌ?tica,otros,"OrganizaciÌ?n juvenil internacional que trabaja sobre cuatro pilares: equidad de gÌ©nero, medio ambiente y anÌÁlisis del contexto colombiano e internacional. JC"
2499219806,Luis Ernesto GÌ?mez?ÙÔÙ,Politico,Secretario de Gobierno de Bogotaí BA/MA EconomÌ?a y Ciencia PolÌ?tica HU/Berlin MSc Politica PÌ¼blica y AdministraciÌ?n-LSE Exviceministro del interior y de trabajo
4453635868,Ronnie Reagan,otros,Mendocino. Liberal.
2513643026,Carlos ManjarrÌ©s Daza,Politico,Viceministro de creatividad | ?Ùà¬?Ùà« @mincultura #LaCulturaEsDeTodos
4515126989,Casa Rosada,otros,åÁBienvenidos a Casa Rosada!
2525588752,Luz Amanda,otros,0
4717892303,Voice of Europe ?ÙÎ,otros,Uncensored News Network        Support us here: https://t.co/M2XhVrNu6v
2529396806,UnitÌ© Continentale ,otros,0
1376071800,Paulina Vega Dieppa,otros,https://t.co/07GogbWssS
2531142691,Juan CristÌ?bal R.,otros,"Chesterton: ‰ÛÏCuando se deja de creer en Dios, enseguida se cree en cualquier cosa."
738623870,RaÌ¼l JosÌ© Lacouture Daza,otros,"Secretario General de la GobernaciÌ?n del AtlÌÁntico. PapÌÁ de El Gran Lucas?Ù÷à, Luciana y MarÌ?a Paz. Esposo de M. Marcela Daza."
994091462,Juan Pablo Castillo Castillo,otros,"Consultor PolÌ?tico, Esp en Derecho Constitucional y Administrativo, Derecho Laboral y en ContrataciÌ?n Estatal, Dirigente PolÌ?tico, DemÌ?crata 100%, Duquista 100%"
844640276,Oriente de Caldas,otros,Marulanda - Samana - Manzanares - La Dorada - Pensilvania - Victoria - Marquetalia - Norcasia - Somos el Oriente de Caldas
468567290,sebas,otros,Representante Legal de la FederaciÌ?n Colombiana de Vicitmas de las Farc FEVCOL @Ffevcol
1195171315,Carlos Simancas N,otros,Secretario de Desarrollo EconÌ?mico del Distrito Capital de BogotÌÁ. BogotÌÁ Humana.
468621289,Luz MarÌ?a Agudelo,otros,"MÌ©dica y Cirujana, Secretaria de la DirecciÌ?n Seccional de Salud de Antioquia"
789434989,PeatÌ?n BogotÌÁ,otros,"En defensa de peatones y transeuntes en BogotÌÁ, Colombia. 
#AndenesParaPeatones
#AndenesDeCalidad"
468794446,Ana MarÌ?a IbÌÁÌ±ez,otros,Profesora y economista. Ahora vinculada al BID.  Las opiniones de esta cuenta son mi responsabilidad
898232256,BucaraBuca,otros,En http://t.co/Hc09d2A9tJ estarÌÁs al tanto de lo que sucede en Bucaramanga y el Mundo! Siguenos en Twitter o Facebook!!. Seguimos a todos los que nos siguen.
470631035,Gerardo MartÌ?nez MartÌ?nez,otros,Doctor en Derecho y Ciencias Sociales y PolÌ?ticas-Analista PolÌ?tico
1098808974,Linkeados BogotÌÁ,otros,Somos un espacio interactivo multiplataforma de participaciÌ?n abierta a jÌ?venes para la construcciÌ?n colectiva de ciudad. OÌ?mos-Opinamos-Linkeamos | Lunes 6 pm
471177579,‰Ï•üLUIS COLMENARES R.,otros,Contador PÌ¼blico y Docente Universitario. Padre de Luis AndrÌ©s Colmenares Escobar (qepd) SOLO PIDO JUSTICIA....
468333824,Javier RodrÌ?guez Periodista,Periodista,"Periodista BLU RADIO Bucaramanga. Periodista UNAB, cronista, productor, Tv, cine, gastronomÌ?a y viajar. OpiniÌ?n personal - javierodriguezdiaz@hotmail.com"
471464706,Rayan El Barkachi A.,otros,"MÌ©dico Esp. Gerencia de servicios de salud, Msc. EpidemiologÌ?a, Doctorando en Gobierno,PolÌ?ticas pÌ¼blicas y AdministraciÌ?n pÌ¼blica, Docente universitario."
451493601,LuisEduardoMartinezG,otros,BG (R) Luis E Martinez G. Abogado- Derecho Penal-Especializado en Derecho Administrativo-Estudios en CriminologÌ?a-Magister en Seguridad PÌ¼blica.
471925595,Mauro Solano,otros,Hope!
815911244,Robinson Diaz,otros,Se hacen personajes .
471941392,Human Scale City,otros,"Barely tweeting, still active from @manufernandez / Understanding cities and urban policies, urban innovation, sustainable and human cities"
863071850,Eleonora Betancur,otros,"Directora de la ACI. Sociologa, Master Relaciones Internacionales,especializada en gobierno y gestion pÌ¼blica.‰?•üciudadana del mundo ?ÙÎ?"
473143739,MarinVahos,otros,Hombre
951970255,Red Antioquia,otros,Herramienta de encuentro e interacciÌ?n de los antioqueÌ±os que creemos que la comunicaciÌ?n es fundamental para el desarrollo de nuestro departamento
473338133,ProcuradurÌ?a General de la NaciÌ?n,otros,?Ùà¬?Ùà« | Procuradora General: #MargaritaCabello
465570594,Jeanine AÌ±ez Chavez,otros,Ex Presidenta constitucional de Bolivia. Orgullosa mamÌÁ de Carolina y JosÌ© Armando. Presa PolÌ?tica.
474196408,Daniella Moscarella,otros,"Creadora de We Love Nails, Mama Soaps y Boost! completamente enamorada de lo que hago, de la vida."
1137327756,ANIR NACIONAL,otros,AsociaciÌ?n Nacional de Internos y Residentes
474213039,Miguel Ìngel Mancera,otros,Coordinador del Grupo Parlamentario del @PRDMexico en el Senado de la RepÌ¼blica #LXVLegislatura. Mis mensajes personales llevan la firma #mm
1242199508,FNG S.A.,otros,"En el Fondo Nacional de GarantÌ?as respaldamos los sueÌ±os de los empresarios a travÌ©s de nuestras garantÌ?as. Presidente, RaÌ¼l Buitrago Arias @raulobuitrago"
474364817,Daniel Polo Buelva,otros,"Ingeniero Electronico y Telecomunicaciones.
Estudiante de GestiÌ?n Empresarial."
468392219,No MÌÁs Violencia,otros,"DetÌ©nganse, no queremos mÌÁs violencia en nuestra ciudad. http://t.co/5FGdG3fJad"
474439250,FÌ©lix Quintero,Periodista,"Periodista amante de la paz y defensor de la prensa regional. Editor en La OpiniÌ?n, excorresponsal de El Tiempo en Santander y exeditor de ADN Bucaramanga."
754212613,Marc Hofstetter,Periodista,"Profesor de @EconomiaUAndes, columnista de @elespectador, bloguero de @lasillavacia y @FocoEconomico. 
BBBB: BogotÌÁ, Baltimore, Barcelona, Basilea"
475446267,Ricardo Mendez Ruiz,otros,Incluido en la lista Engel por defender a nuestros veteranos?Ù?Ğ. Empresario. Activista de ultra derecha. Pdte de la FundaciÌ?n Contra el Terrorismo (FCT).?ÙàÂ?Ùà??ÙàÂ?Ùà?
776586810,Pirryobo,Periodista,Periodista de investigaciÌ?n. Bogota 67.000 millones mas cerca de la quiebra.
475489471,FederaciÌ?n MÌ©dica Colombiana,otros,"Promovemos el concepto de la salud como derecho fundamental, asÌ? como defendemos los principios de Seguridad Social y Salud PÌ¼blica como obligaciÌ?n del Estado."
801372464,Pablo Victoria,Politico,"Doctor Economia USA, Doctor en FilosofÌ?a EspaÌ±a, Historiador, Ex Senador y Ex Congresista de la RepÌ¼blica"
475731129,Radio Uruguay,Periodista,"Palabra, informaciÌ?n y periodismo. Es una radio pÌ¼blica que forma parte del Secan, unidad ejecutora del MEC. 
?ÙÓ? 1050 | 94.7"
822910567,V de Verdad News,otros,"ContrainformaciÌ?n 24h. Antiautoritarismo, racionalidad cientÌ?fica y autogestiÌ?n. El aprendizaje infinito como arma ‰Õ¦ Redaccion@VdeVderdadNews.com"
432696277,Ìrea Metropolitana De Bucaramanga - AMB,otros,"Somos autoridad en transporte, organismo planificador y gestor catastral de Bucaramanga, Piedecuesta, GirÌ?n y Floridablanca."
855298933,luciana cadahia,otros,Home
476102102,DEIL - La Opinadera,otros,"Uribista al 1000%, Duquista por convicciÌ?n y por su trabajo. Amo a mi Ejercito. Nobelbrecht y sus secuaces pagarÌÁn su traiciÌ?n a Colombia."
460104479,Basura Cero Global,otros,"Somos un equipo interdisciplinario que promueve el modelo Basura Cero a travÌ©s de la GestiÌ?n Integral de Residuos, la EconomÌ?a Circular y la Sostenibilidad."
476898485,Sergio Chaparro,otros,#RightsBasedEconomy en @social_rights e Iniciativa @DHyPolFiscal. Pronto @AtlanticFellows en @LSEInequalities. De la @UnalOficial. En @lacreciente1. SP/EN
931286316,#ThePersistence,otros,I helped defeat Hillary & organized the Baltimore cleanup. Not stopping for a gosh dang second. Telegram: https://t.co/3YVmcWAXgh
477767215,‰÷øåÊ'ëÔëÈì ë± ë¼ë±ë? ìãëÀ ë©ë?ë?ë?,otros,å© https://t.co/6jB1Bp2ZXI
974748966,COMUNES ?ÙÎ?,otros,Cuenta Oficial del Partido #COMUNES -57 aÌ±os de lucha por la paz en Colombia https://t.co/mmfDzqys3a
478024475,SNAP MEGAFIESTAS,otros,"Empresa lÌ?der en el mercado del entretenimiento, DJ, Artistas, Conciertos, Fiestas, Siempre tus mejores eventos eventos@snapmegafiestas.com 6206886 3108061624"
1011630535,Juan Pablo Bocarejo,otros,"Salvar vidas en las calles, promover el uso de la bicicleta, fortalecer los sistemas de transporte pÌ¼blico, articular la ciudad y la movilidad"
479914816,Juan Camilo Giraldo,otros,Subdirector General para la SuperaciÌ?n de la Pobreza - Prosperidad Social
1076812664,Diario La Libertad,otros,La Libertad es el diario mÌÁs leÌ?do de la Costa Caribe Colombiana. 42 aÌ±os Informando siempre con la fuerza de la verdad.
479982266,Jessica De La PeÌ±a,Periodista,Periodista y Presentadora de Noticias RCN ///
1117184658,Conciencia Ciudadana,otros,Movimiento CÌ?vico Conciencia Ciudadana MCC
480466425,CNT Sindikatua,otros,Zure borrokarako tresna // Tu herramienta de lucha.     Bilboko Komunikazio Idazkaritzak kudeatuta -- Gestionado por la Secr. de ComunicaciÌ?n de Bilbao
1167296532,BaylyTV,otros,"Programa de entrevistas Bayly, de lunes a viernes, a las p.m. (hora de Miami), por el Canal Mega TV y Willax TV (PerÌ¼)"
480974066,Alejandro Hoyos Sucerquia,otros,"Creo en el amor, el respeto a la dignidad y el trabajo.   https://t.co/bG3Ajr0Vbq‰Û?"
1216071709,Historia de Colombia,otros,"Rescatando la maravillosa Historia de COLOMBIA.     Historia, geografÌ?a, datos de interÌ©s y curiosidades de nuestra gran cultura. Desde el 22 de febrero de 2013"
481244760,NoticiasCalidad ?Ù?ª•ü,otros,"En Radio Calidad 1.230 am cambiamos de twitter con la misma informaciÌ?n certera y con servicio a la comunidad.
SÌ?guenos en @ALERTACALIDAD en twitter."
1262872968,LatinAmericanFreedom,otros,GOD ?Ùà¨?Ùà±?Ùà¼?Ùàü?Ùª?ÙÈ& the Constitution FREEDOM & LIBERTY from worldwide Marxist Socialists Communists oppressors destroying Latin America
481397009,El Orden Mundial - EOM,otros,Intentando comprender cÌ?mo funciona el mundo.
1325613620,CD Laguajira,otros,Cuenta Oficial del Centro DemocrÌÁtico de La Guajira - Legado PolÌ?tico de Ìlvaro Uribe Velez
481729779,MAURICIO RODRÌGUEZ T,Periodista,Economista ‰ÛÒ Profesor Universitario. Ex columnista del diario ‰ÛÏEl ESPECTADOR‰Û.
724039675,Rodrigo Fernandez,Politico,"De PopayÌÁn. Ingeniero Civil, egresado de la USTA en 1976. Asesor ContrataciÌ?n AlcaldÌ?a de Bucaramanga 2016/2019. Ex presidente SSI, Socio Activo SCI."
483081870,CÌÁmara Colombiana de la ConfecciÌ?n y Afines,otros,"CÌÁmara Colombiana de la ConfecciÌ?n. Representa y defiende los intereses generales del sector, promueve la industria, fomentando la calidad y la productividad."
