nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,Cantidad_Retweets
Gustavo Petro,@petrogustavo,2020-11-24T11:57:31.000Z,"Con un metro elevado como el de Claudia/Peñalosa con 36.000 pasajeros hora sentido, necesitamos muchísimo más trandmilenio por el borde oriental, se mantiene la congestión de la Caracas por deca6das y deben meter 40.000 pasajeros hora sentido en la septima.",,12,73,276,https://twitter.com/petrogustavo/status/1331205304558743552
Gustavo Petro,@petrogustavo,2020-11-24T11:55:23.000Z,"Cuando diseñamos el metro subterráneo con 90.000 pasajeros hora sentido de capacidad, se podía poner un tranvía con 20.000 pasajeros hora sentido en la séptima y reducir a la mitad la congestión de la Caracas.",,9,57,205,https://twitter.com/petrogustavo/status/1331204766928691200
Gustavo Petro,@petrogustavo,2020-11-24T11:52:44.000Z,"No deja de ser segregador a profundidad que ños buses eléctricos se pongan en el área más rica de la ciudad.

Acabar la segregación social fue el objetivo máximo de Bogotá Humana.

Los tranvías en toda la séptima hasta Zipaquirá y toda la 68 eran la solución eficazQuote Tweet
Claudia López
@ClaudiaLopez
 · Nov 24, 2020
¿Cuál es el diseño de #LaSéptimaVerde?

24 kms de Cicloinfraestructura

16 plazas alamedas iluminadas

Estaciones abiertas, árboles nativos, carriles exclusivos para transporte dual eléctrico

Dos cables: en Usaquén y el Centro Histórico

 50% del espacio para peatones",,62,207,700,https://twitter.com/petrogustavo/status/1331204098327240704
Gustavo Petro,@petrogustavo,2020-11-24T11:47:19.000Z,"El estatuto de Roma que es la base normativa de la Corte Penal Internacional de la que Colombia es signataria, establece como crimen internacional, la persecución sistemática por el Estado a grupos civiles con identidad política.

Eso está ocurriendo con Colombia Humana",,31,247,797,https://twitter.com/petrogustavo/status/1331202735006478341
Gustavo Petro,@petrogustavo,2020-11-24T11:44:13.000Z,"Hay personas que piensan que nosotros no queremos que se nos investigue por parte de los organos de control y la fiscalía. Hemos sido los más investigados de Colombia con interceptación de llamadas por años.

Pero hemos descubierto una actividad sistemática de persecuciónQuote Tweet
W Radio Colombia
@WRadioColombia
 · Nov 24, 2020
#Regiones | Procuraduría ordenó indagación preliminar contra el gobernador Carlos Caicedo (@carlosecaicedo) >>  https://bit.ly/33dz4Er",,27,345,1.1K,https://twitter.com/petrogustavo/status/1331201954601689089
Gustavo Petro,@petrogustavo,2020-11-24T11:40:31.000Z,"Nunca he escuchado una sola voz de la prensa nacional exigiendo la libertad de Assange.

Assange es un periodista que logró publicar los archivos de todos los cables de las embajadas de los EEUU descubriedo barbaridades de su política internacionalQuote Tweet
EL PAÍS América
@elpais_america
 · Nov 22, 2020
Que Assange sea o no “uno de los nuestros” es indudablemente menos importante que el terreno resbaladizo que podría abrir su caso para quienes se consideran “verdaderos” periodistas
https://elpais.com/ideas/2020-11-21/apoyar-a-assange-luchar-por-una-prensa-libre.html?utm_medium=Social&utm_source=Twitter&ssm=TW_CM_AME#Echobox=1606059046…",,30,313,910,https://twitter.com/petrogustavo/status/1331201026456743936
Gustavo Petro,@petrogustavo,2020-11-24T11:33:34.000Z,"Franck Cueto, candidato de Colombia Humana a la alcaldía de Galeras, Sucre, ha sido amenazado por el clan del golfo.

El clan de golfo ha sido presionado para amenazar y asesinar miembros de Colombia Humana por sectores de la fuerza pública presionada a su vez por políticos.",,84,886,2.3K,https://twitter.com/petrogustavo/status/1331199274290384896
Gustavo Petro,@petrogustavo,2020-11-23T18:50:46.000Z,"Más transmilenio, pero no así.

Han doblegado la ciudad a los intereses de los grandes propietarios de buses y de los especuladores de tierras, los grandes grupos beneficiarios de los gobiernos de Peñalosa.Quote Tweet
Claudia López
@ClaudiaLopez
 · Nov 23, 2020
No queda ni rastro de una troncal de Transmilenio como la de la Caracas en la séptima. A quienes querían eso los derrotamos limpiamente en las urnas.

Nuestro Corredor Verde Séptima es imparable! Su contratación empieza este año y su construcción en 2022. #LaSeptimaDeTodos
Show this thread",,92,412,1.3K,https://twitter.com/petrogustavo/status/1330946912279736322
Gustavo Petro,@petrogustavo,2020-11-23T18:36:29.000Z,"Una Fiscalía corrupta.Una Fiscalía Corrupta - Columna - Gustavo Petro
Por Gustavo Petro Para que la corrupción se pueda desarrollar en un país sin mayores problemas desde las más altas esferas del Estado y la...
cuartodehora.com",,102,461,1.4K,https://twitter.com/petrogustavo/status/1330943317882904577
Gustavo Petro,@petrogustavo,2020-11-23T14:47:16.000Z,"La política no se divide en derecha, centro e izquierda.

La acción política es más compleja pero al final si define dos bloques: la política de la vida y de la muerte, cuando arrastran a las personas a no definirse, terminan apoyando políticas de la muerte. Miren un ejemplo:",,305,644,2.2K,https://twitter.com/petrogustavo/status/1330885634685333507
Gustavo Petro,@petrogustavo,2020-11-23T13:58:44.000Z,"Apuntes intelectuales para una discusión de oportunistas. Tomar posición es básico si queremos cambiar el país. Si quiere dejarlo como está entonces haga un ""ni fu ni fa""",,83,521,1.7K,https://twitter.com/petrogustavo/status/1330873419513126913
Gustavo Petro,@petrogustavo,2020-11-23T13:54:32.000Z,"Esto se llama el borreguismo en política internacional, al abstenerse Colombia para suspender los derechos de patente a la vacuna del covid, matara a miles de sus ciudadano(a)s.En la OMC, Colombia se abstiene de votar acceso libre a vacunas Covid - Noticias Uno
Colombia votó contra la propuesta que se discutió en la Organización Mundial del Comercio para suspender los derechos sobre la patente de la vacuna del Covid, que le permitiría producirla al que...
noticiasuno.com",,78,570,1.2K,https://twitter.com/petrogustavo/status/1330872361558663175
Gustavo Petro,@petrogustavo,2020-11-23T13:25:58.000Z,"Si la avenida Boyacá la extienden por la reserva forestal Thomas van der Hammen, simplemente acaban con la reserva.

Supeditan la justicia ambiental a la urbanización de los especuladores de tierras.Av. Boyacá por la Van der Hammen: una meta para Lagos de Torca
Antes de terminar el año radicarán la solicitud de sustracción de dos tramos en la reserva Van der Hammen para extender la avenida Boyacá.
elespectador.com",,35,258,706,https://twitter.com/petrogustavo/status/1330865174341955585
Gustavo Petro,@petrogustavo,2020-11-23T12:49:33.000Z,"Asesinado el profesor Douglas Cortes en Risaralda. 

Quien empezó la campaña contra fecode? No fue Duque y su Centro dizque, democrático? Pues ahora cosechan los resultados de su campaña, están asesinando a los profesores. Están asesinando la inteligencia, !fascistas!Quote Tweet
Nelson Alarcón - Fecode
@Nelsonalarcon74
 · Nov 23, 2020
Nuestro total repudio y rechazo por el asesinato del compañero docente DOUGLAS CORTES en el departamento de Risaralda. NO MÁS ASESINATOS, NO MÁS MASACRES; SI A LA VIDA, SI A LA PAZ.@IvanDuque @VictoriaBxE  @MinInterior @MinInterior @DefensoriaCol",,69,505,1K,https://twitter.com/petrogustavo/status/1330856007883436038
Gustavo Petro,@petrogustavo,2020-11-23T12:38:30.000Z,"Esto no es cierto. Cuando el liberalismo fue liberal tomó posición. Contra la esclavitud en 1851, y la erradicó, Contra la constitución de 1886 y por eso surgió Rafael Uribe Uribe, contra la injusticia social y por eso surgió Gaitán, Por las Reforma agraria y surgió Lleras.Quote Tweet
Daniel Samper Ospina
@DanielSamperO
 · Nov 23, 2020
#ElCentroEs una forma de ser liberal, y de resistirse a la política caudillista en que los líderes se creen mesías y los seguidores parecen rebaños.",,220,833,3.3K,https://twitter.com/petrogustavo/status/1330853230826446848
Gustavo Petro,@petrogustavo,2020-11-23T12:36:00.000Z,"""Yo en eso no me meto"" se ha vuelto toda una consigna del ""ni fu ni fa"".Quote Tweet
La FM
@lafm
 · Nov 23, 2020
#AlAireEnLaFM @sergio_fajardo: ""Cada quien hace el periodismo que quiere hacer. La revista Semana ha tenido unos cambios y son legítimos. Yo en eso no me meto"".  

Participe en nuestro tema del día #MiCandidatoEs 

http://bit.ly/2zwppdO
Show this thread",,271,1K,5.3K,https://twitter.com/petrogustavo/status/1330852600242114560
Gustavo Petro,@petrogustavo,2020-11-23T12:26:02.000Z,"Hay una política asesina. No son los narcos los que asesinan a la Colombia Humana. Es una clase política que presiona a los narcos para que nos asesinen. Los causantes del asesinato se sientan en el Senado de la República y son amigos de Duque. Byron Revelo, asesinado en Nariño",,397,1.4K,3.5K,https://twitter.com/petrogustavo/status/1330850091922493445
Gustavo Petro,@petrogustavo,2020-11-23T12:16:41.000Z,"El humedal Juan amarillo es agredido por la administración de Peñalosa y la actual. Creen que un humedal es una alberca, desconocen la necesidad de ordenar el territorio alrededor del agua en tiempos del cambio climático.Quote Tweet
Pablo Arango Robledo
@Reporteropablo
 · Nov 23, 2020
A esta hora hay manifestaciones en el humedal Juan Amarillo en la localidad de Suba. Residentes se oponen a las obras que se adelantan dentro del lugar #ArribaBogotá @Citytv
0:22
21.2K views",,29,247,688,https://twitter.com/petrogustavo/status/1330847737995202563
Gustavo Petro,@petrogustavo,2020-11-23T12:09:30.000Z,"Asesinado otro militante de la Colombia Humana. Byron Revelo, maestro de Nariño.
@CIDH
 
@IntlCrimCourtQuote Tweet
Hernán Ospina
@SoyHernanOspina
 · Nov 22, 2020
Asesinaron a mi amigo y compañero de lucha  Byron Revelo. Con el dinamizamos la campaña de @petrogustavo y @angelamrobledo 2018 en Nariño, coordinamos movilizaciones y proyectamos el gran Paro de maestros en el 2019.

Nos están exterminando y nadie hace nada. ",,46,410,756,https://twitter.com/petrogustavo/status/1330845931235897344
Gustavo Petro,@petrogustavo,2020-11-23T00:13:54.000Z,"Estoy en vivo con 
@gustavobolivar
 en la lectura de las columnas, hoy bajo la conducción de 
@margaritarosadf
 #LosGustavosGustavo Petro
@petrogustavo
Estoy en vivo con @gustavobolivar en la lectura de las columnas, hoy bajo la conducción de @margaritarosadf #LosGustavos
pscp.tv",,168,694,2.4K,https://twitter.com/petrogustavo/status/1330665844645347328
Gustavo Petro,@petrogustavo,2020-11-22T23:34:04.000Z,Ahora a las siete de la noche por esta misma cuenta de Twitter los y las espero con Margarita Rosa de Francisco,,142,435,2.5K,https://twitter.com/petrogustavo/status/1330655819248136208
Gustavo Petro,@petrogustavo,2020-11-22T19:46:18.000Z,"La justicia ambiental, que para el archipiélago implica que el mundo mitigue las causas del cambio climatico, pasa en lo local por la adaptación a la crisis climática, y eso implica, justicia social, autonomía poder en las comunidades raizales.
 https://elisleño.com/index.php?optia.com/index.php?option=com_content&view=article&id=20857:moralejas&catid=47:columnas&Itemid=86…",,24,146,552,https://twitter.com/petrogustavo/status/1330598499356975104
Gustavo Petro,@petrogustavo,2020-11-22T19:22:20.000Z,"Este debate sobre la vacuna en Colombia lo plantee en el Senado. De acuerdo a la estrategia del gobierno, Colombia quedaría en la cola para conseguir la vacuna en el corto plazo.

Colombia debe negociar que se suspendan las patentes de la vacuna para producirla en masa en el paísQuote Tweet
RT en Español
@ActualidadRT
Medios afiliados al gobierno, Rusia
 · Nov 22, 2020
Pfizer vendió el 82 % de su suministro de vacunas a países ricos

Según analistas de Global Justice Now: ""La venta de un porcentaje tan alto suscita la preocupación de que las personas de las naciones más pobres no puedan acceder a estas dosis que salvan vidas""",,45,166,435,https://twitter.com/petrogustavo/status/1330592468795084800
Gustavo Petro,@petrogustavo,2020-11-22T19:11:15.000Z,"Senador lo invito a oponerse al distrito minero que el gobierno que usted apoya quiere sobre Caramanta.

Si el gobierno hace ese distrito minero la foto hermosa que usted publica, desaparecerá de la realidad.Quote Tweet
Senador Carlos Andrés Trujillo
@SenadorTrujillo
 · Nov 22, 2020
Caramanta, la capital de la ruana, nos recibe con sus bellos paisajes. Anclada en medio de hermosos páramos, cielos azules y una calidad humana inigualable. #EquipoDeAntioquia",,13,224,745,https://twitter.com/petrogustavo/status/1330589681520693253
Gustavo Petro,@petrogustavo,2020-11-22T16:43:34.000Z,"Otra masacre en Antioquia. Siete asesinados en Betania. Cauca Y Antioquia se desangran, 15 muertos en estos dos días.

¿Y el ministro de defensa?: 

-En campaña.

¿Y el presidente?: 

-Haciendo su programa para engañar sobre el covid.Quote Tweet
Última Hora BluRadio
@UltimaHoraBLU
 · Nov 22, 2020
#Atención Confirman nueva masacre en el suroeste de Antioquia. 

Siete personas fueron asesinadas en una finca cafetera del municipio de Betania, y tres más resultaron heridas. Otras dos personas habrían sido asesinadas horas antes https://bit.ly/2fZ7CkR
GIF",,97,525,1.1K,https://twitter.com/petrogustavo/status/1330552514052284416
Gustavo Petro,@petrogustavo,2020-11-22T15:48:26.000Z,"Mi columna "" Una fiscalía corrupta"" que analizaremos hoy a las siete de la noche por esta misma cuenta de Twitter y que contará con la interlocución de Margarita Rosa de Francisco.Una Fiscalía Corrupta - Columna - Gustavo Petro
Por Gustavo Petro Para que la corrupción se pueda desarrollar en un país sin mayores problemas desde las más altas esferas del Estado y la...
cuartodehora.com",,137,623,1.7K,https://twitter.com/petrogustavo/status/1330538641161154561
Gustavo Petro,@petrogustavo,2020-11-22T15:32:44.000Z,"Alumno de feminismos, la columna de Gustavo Bolívar que comentaremos hoy a las siete de la noche en este mismo Twitter con la interlocución de Margarita Rosa de Francisco.Alumno de Feminismos - Columna - Gustavo Bolivar
Por Gustavo Bolívar Moreno. Preguntas para hombres. Respondan tres de estas cuatro preguntas: 1. ¿Qué saben del supuesto colapso de la función de onda en...
cuartodehora.com",,41,247,814,https://twitter.com/petrogustavo/status/1330534688759410695
Gustavo Petro,@petrogustavo,2020-11-22T14:32:35.000Z,"Esta es la miseria humana a la que nos condujo Duque y sus amigos. Una fuerza pública sin objetivos, sin estrategia, en manos de la corrupción y de un politiquero.

Nueva masacre con 7 personas muertas en el Cauca.Quote Tweet
Juan Felipe Lozano
@juanfe_lozano
 · Nov 21, 2020
A esta hora se confirma una nueva masacre a 7 personas en el Mango,Cauca

Que el MUNDO entero se entere que en Colombia nos estan ¡masacrando!",,274,1.3K,2.8K,https://twitter.com/petrogustavo/status/1330519551398862849
